consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import,load
1.715,403.83,1e-05,3.999,0.413,0.113,0.000402,2.8096300000000003,4.52463
1.725,410.51,0.0,4.267,0.287,0.113,0.0006039999999999999,2.9434,4.6684
1.702,408.47,0.0,4.288,0.256,0.113,0.0005629999999999999,2.9554899999999997,4.657489999999999
1.697,392.62,0.0,3.825,0.243,0.114,0.000375,2.4840500000000003,4.181050000000001
1.701,391.55,0.0,3.739,0.229,0.113,0.00020999999999999998,2.37973,4.08073
1.723,392.19,1e-05,3.805,0.214,0.114,8.5e-05,2.41085,4.13385
1.749,397.91,1e-05,4.173,0.216,0.114,2.5e-05,2.75435,4.50335
1.778,412.67,1e-05,4.812,0.227,0.115,1.6e-05,3.3760700000000003,5.154070000000001
1.767,424.42,1e-05,4.969,0.192,0.116,1.4e-05,3.51068,5.27768
1.735,430.88,1e-05,4.871,0.171,0.117,1.4999999999999999e-05,3.42293,5.15793
1.715,427.22,1e-05,4.734,0.132,0.119,1.4999999999999999e-05,3.2693600000000003,4.984360000000001
1.677,419.68,2.9999999999999997e-05,4.758,0.096,0.118,1.3e-05,3.29445,4.97145
1.633,410.3,2e-05,4.6,0.076,0.116,1.2e-05,3.1585199999999998,4.79152
1.576,388.21,2.9999999999999997e-05,3.726,0.086,0.117,1.2e-05,2.35221,3.92821
1.555,354.58,4e-05,2.934,0.067,0.117,1.3e-05,1.5641800000000001,3.11918
1.537,349.08,2e-05,2.441,0.1,0.118,1.3e-05,1.1225,2.6595
1.522,352.64,2.9999999999999997e-05,2.341,0.146,0.118,1.3e-05,1.08288,2.60488
1.522,361.48,2.9999999999999997e-05,2.426,0.184,0.117,1.3e-05,1.2053099999999999,2.72731
1.554,384.65,2.9999999999999997e-05,2.606,0.222,0.119,1.2e-05,1.39291,2.94691
1.62,405.02,4e-05,3.114,0.311,0.127,1.2e-05,1.93256,3.55256
1.76,422.91,2e-05,4.287,0.301,0.136,1.3e-05,2.9652,4.7252
1.86,477.55,1e-05,5.109,0.29,0.139,1.4999999999999999e-05,3.678,5.538
1.873,555.47,0.0,5.096,0.285,0.141,6.3e-05,3.6486300000000003,5.52163
1.891,587.05,0.0,5.034,0.26,0.137,0.00039400000000000004,3.53943,5.430429999999999
1.857,545.45,1e-05,5.187,0.225,0.133,0.0012330000000000002,3.68961,5.54661
1.857,542.32,0.0,5.301,0.243,0.131,0.001835,3.81921,5.67621
1.844,491.13,0.0,5.277,0.251,0.13,0.0027,3.81684,5.66084
1.801,475.72,1e-05,5.266,0.234,0.13,0.00277,3.83211,5.63311
1.784,487.25,1e-05,5.267,0.251,0.126,0.0015300000000000001,3.8613600000000003,5.64536
1.801,514.19,1e-05,5.255,0.349,0.128,0.000321,3.93088,5.73188
1.817,438.32,2e-05,5.181,0.39,0.131,5.3e-05,3.8849,5.7019
1.846,432.93,2e-05,5.276,0.438,0.126,1.4999999999999999e-05,3.99375,5.83975
1.847,485.85,0.0,5.108,0.509,0.122,1.6e-05,3.89195,5.73895
1.818,433.69,0.0,4.9,0.578,0.128,1.4e-05,3.78856,5.60656
1.799,423.23,1e-05,4.667,0.687,0.128,1.4e-05,3.68271,5.48171
1.76,419.89,0.0,4.412,0.822,0.121,1.3e-05,3.5949299999999997,5.3549299999999995
1.692,411.16,1e-05,4.096,0.957,0.117,1.3e-05,3.4775,5.1695
1.641,397.26,2e-05,3.412,0.958,0.112,1.2e-05,2.84149,4.48249
1.582,372.3,0.0,2.861,1.026,0.104,1.3e-05,2.40861,3.99061
1.547,368.86,2e-05,2.591,1.119,0.097,1.2e-05,2.2608699999999997,3.8078699999999994
1.532,362.96,1e-05,2.468,1.189,0.098,1.2e-05,2.22407,3.7560700000000002
1.497,341.81,0.0,2.423,1.215,0.096,1.1e-05,2.2368200000000003,3.7338200000000006
1.494,361.67,2e-05,2.595,1.316,0.096,1.3e-05,2.51329,4.00729
1.536,371.23,0.0,2.983,1.476,0.097,1.1e-05,3.02029,4.556290000000001
1.66,383.36,2e-05,3.453,1.563,0.1,1.2e-05,3.4559499999999996,5.11595
1.757,394.84,1e-05,3.939,1.617,0.103,1.4999999999999999e-05,3.90271,5.65971
1.763,399.46,0.0,3.926,1.691,0.103,2.3e-05,3.9563,5.7193000000000005
1.77,394.31,1e-05,3.808,1.796,0.102,0.000101,3.9359499999999996,5.70595
1.772,391.09,0.0,3.774,1.85,0.101,0.00023799999999999998,3.95242,5.72442
1.755,384.11,0.0,3.665,1.936,0.1,0.0005759999999999999,3.94693,5.70193
1.743,381.32,0.0,3.481,2.004,0.098,0.001008,3.8411999999999997,5.5842
1.717,374.45,0.0,3.321,2.103,0.097,0.001108,3.8048800000000003,5.52188
1.716,372.09,1e-05,3.276,2.08,0.097,0.0011359999999999999,3.73793,5.45393
1.727,372.62,1e-05,3.337,2.119,0.096,0.000637,3.8241300000000003,5.551130000000001
1.76,374.55,1e-05,3.225,2.097,0.095,0.000244,3.6575300000000004,5.41753
1.792,379.28,2e-05,3.299,2.111,0.094,2.9e-05,3.71334,5.50534
1.779,382.71,1e-05,3.209,2.134,0.094,1.3e-05,3.6590700000000003,5.43807
1.75,379.71,1e-05,2.944,2.158,0.097,1.4e-05,3.44841,5.19841
1.699,366.61,1e-05,2.87,2.135,0.096,1.3e-05,3.40131,5.10031
1.659,343.74,1e-05,2.655,2.156,0.091,1.4e-05,3.24262,4.90162
1.599,217.39,2e-05,2.388,2.12,0.078,1.2e-05,2.98744,4.58644
1.544,30.6,1e-05,1.764,2.084,0.08,1.2e-05,2.3853299999999997,3.9293299999999998
1.519,173.48,1e-05,1.713,2.024,0.081,1.1e-05,2.29854,3.81754
1.524,181.96,0.0,1.659,1.997,0.082,1.2e-05,2.2143800000000002,3.7383800000000003
1.525,183.14,2.9999999999999997e-05,1.753,1.955,0.084,1.1e-05,2.26621,3.79121
1.525,263.76,2e-05,1.94,1.786,0.084,1.1e-05,2.28517,3.81017
1.556,326.24,2.9999999999999997e-05,1.967,1.646,0.086,1.1e-05,2.1431799999999996,3.6991799999999997
1.596,374.87,2.9999999999999997e-05,2.402,1.384,0.09,1.2e-05,2.28154,3.87754
1.724,408.57,2e-05,3.574,1.205,0.096,1.3e-05,3.15142,4.87542
1.821,422.31,2e-05,4.316,0.974,0.1,1.3e-05,3.56898,5.3899799999999995
1.82,421.13,0.0,4.412,0.794,0.103,2.4e-05,3.48857,5.3085700000000005
1.811,420.6,2e-05,4.521,0.603,0.106,9.4e-05,3.41812,5.22912
1.79,421.67,0.0,4.71,0.589,0.106,0.000377,3.6150300000000004,5.40503
1.77,418.56,0.0,4.477,0.605,0.104,0.00079,3.4169699999999996,5.18697
1.741,416.41,1e-05,4.322,0.517,0.106,0.001737,3.20565,4.94665
1.713,409.97,1e-05,4.2,0.428,0.104,0.001954,3.0211900000000003,4.73419
1.744,409.22,2e-05,4.252,0.365,0.102,0.001106,2.97464,4.71864
1.744,412.01,2e-05,4.363,0.381,0.099,0.00067,3.09954,4.84354
1.755,412.22,2e-05,4.3,0.482,0.099,0.000174,3.12642,4.88142
1.803,418.45,2e-05,4.535,0.594,0.099,2.3e-05,3.42396,5.22696
1.814,424.03,2e-05,4.646,0.742,0.101,1.4999999999999999e-05,3.67601,5.49001
1.804,424.46,1e-05,4.64,0.783,0.104,1.2e-05,3.72273,5.52673
1.762,420.38,0.0,4.567,0.775,0.099,1.1e-05,3.6797,5.4417
1.727,410.29,2.9999999999999997e-05,4.175,0.742,0.091,1.2e-05,3.28149,5.00849
1.655,400.84,2.9999999999999997e-05,3.936,0.609,0.084,1.2e-05,2.9734000000000003,4.6284
1.581,369.82,2.9999999999999997e-05,3.223,0.562,0.081,1.2e-05,2.2857399999999997,3.8667399999999996
1.537,367.68,2.9999999999999997e-05,2.87,0.589,0.079,1.1e-05,2.00046,3.53746
1.511,353.93,2e-05,2.444,0.634,0.08,1.1e-05,1.64768,3.15868
1.489,345.77,4e-05,2.35,0.781,0.079,1.1e-05,1.7212,3.2102000000000004
1.496,345.12,2e-05,2.359,0.843,0.079,1e-05,1.78563,3.28163
1.515,353.61,2.9999999999999997e-05,2.426,0.864,0.082,1e-05,1.85685,3.37185
1.571,370.26,2e-05,2.89,0.853,0.088,1e-05,2.25995,3.8309499999999996
1.693,407.85,2.9999999999999997e-05,3.738,0.888,0.094,1.1e-05,3.0261199999999997,4.71912
1.805,427.72,2e-05,4.234,0.856,0.097,1.3e-05,3.38218,5.18718
1.818,431.27,1e-05,4.43,0.835,0.095,5.2e-05,3.54319,5.361190000000001
1.802,430.73,0.0,4.453,0.854,0.094,0.000462,3.59983,5.40183
1.774,430.73,0.0,4.508,0.758,0.094,0.001577,3.58692,5.36092
1.76,429.23,2e-05,4.556,0.783,0.093,0.002545,3.6747199999999998,5.4347199999999996
1.749,426.65,1e-05,4.58,0.744,0.09,0.003048,3.66854,5.417540000000001
1.727,424.71,1e-05,4.599,0.784,0.09,0.00261,3.74959,5.47659
1.709,412.58,1e-05,4.455,0.778,0.089,0.001147,3.61395,5.3229500000000005
1.747,404.84,1e-05,4.321,0.755,0.092,0.000592,3.42141,5.16841
1.758,408.93,1e-05,4.375,0.864,0.091,0.000158,3.5736,5.3316
1.782,422.24,2e-05,4.747,0.955,0.094,2e-05,4.0141100000000005,5.7961100000000005
1.761,426.76,2e-05,4.795,0.914,0.093,1.2e-05,4.04082,5.80182
1.74,423.96,2e-05,4.582,0.906,0.091,1.2e-05,3.84022,5.58022
1.709,395.82,1e-05,4.264,0.93,0.089,1.1e-05,3.5743899999999997,5.28339
1.669,382.93,2e-05,3.721,0.876,0.085,1.1e-05,3.01266,4.68166
1.622,371.33,0.0,3.215,0.8,0.077,1.1e-05,2.47019,4.09219
1.545,333.63,1e-05,2.751,0.775,0.078,1.2e-05,2.0599600000000002,3.60496
1.501,328.6,1e-05,2.541,0.728,0.076,1e-05,1.8441800000000002,3.34518
1.475,303.0,2.9999999999999997e-05,2.169,0.77,0.076,1e-05,1.5395,3.0145
1.452,269.9,2e-05,2.022,0.801,0.078,8.999999999999999e-06,1.44921,2.90121
1.444,261.55,2.9999999999999997e-05,2.03,0.906,0.08,1e-05,1.57161,3.0156099999999997
1.46,279.22,2e-05,2.093,0.975,0.084,1e-05,1.69255,3.1525499999999997
1.52,347.02,4e-05,2.286,1.057,0.088,1e-05,1.9111500000000001,3.43115
1.65,385.36,2e-05,3.278,1.011,0.093,8.999999999999999e-06,2.73175,4.38175
1.738,415.78,2e-05,4.071,1.068,0.095,1.1e-05,3.49588,5.23388
1.745,417.71,1e-05,4.138,0.98,0.096,1.2e-05,3.46863,5.21363
1.747,416.85,1e-05,4.195,0.826,0.096,6.4e-05,3.37001,5.1170100000000005
1.643,416.96,2e-05,3.821,0.86,0.093,0.000148,3.13196,4.77496
1.558,412.25,1e-05,3.601,0.924,0.092,0.000313,3.05924,4.61724
1.562,381.83,1e-05,3.302,0.865,0.092,0.00035,2.69782,4.25982
1.556,386.33,1e-05,3.332,0.913,0.093,0.000391,2.78235,4.33835
1.541,372.51,2e-05,3.205,1.008,0.091,0.000587,2.76314,4.30414
1.54,378.4,1e-05,3.343,1.27,0.085,0.000819,3.15868,4.6986799999999995
1.562,385.9,1e-05,3.594,1.671,0.084,0.000211,3.78675,5.34875
1.598,398.22,1e-05,3.947,1.818,0.084,2.3e-05,4.2507399999999995,5.848739999999999
1.576,405.18,1e-05,3.87,1.992,0.085,1.9e-05,4.37061,5.94661
1.542,402.71,1e-05,3.619,2.088,0.087,1.1e-05,4.25158,5.7935799999999995
1.492,370.37,1e-05,2.914,2.151,0.086,1.1e-05,3.6582,5.1502
1.442,355.7,2e-05,2.468,2.165,0.087,1.1e-05,3.27808,4.72008
1.422,325.06,1e-05,2.224,2.197,0.081,1e-05,3.07967,4.50167
1.4,273.22,4e-05,2.009,2.208,0.078,1.2e-05,2.89476,4.29476
1.372,252.73,2e-05,2.177,2.174,0.074,1.1e-05,3.05336,4.42536
1.367,202.27,2.9999999999999997e-05,1.77,2.131,0.076,1.1e-05,2.61015,3.97715
1.352,213.54,2e-05,1.779,2.099,0.073,1e-05,2.5993600000000003,3.95136
1.351,169.41,1e-05,1.665,1.995,0.076,1e-05,2.3850599999999997,3.7360599999999997
1.307,91.79,1e-05,1.627,1.822,0.076,1e-05,2.2194499999999997,3.5264499999999996
1.365,170.06,4e-05,1.643,1.714,0.076,1e-05,2.06733,3.4323300000000003
1.433,156.96,1e-05,1.746,1.543,0.081,1.2e-05,1.93689,3.36989
1.472,264.21,2e-05,1.903,1.393,0.088,1.1e-05,1.91266,3.3846600000000002
1.483,315.21,1e-05,2.023,1.278,0.096,3.7e-05,1.91259,3.3955900000000003
1.526,357.29,1e-05,2.461,1.093,0.095,0.000474,2.1237199999999996,3.6497199999999994
1.533,366.63,2e-05,2.825,0.862,0.093,0.001658,2.24873,3.78173
1.491,370.71,1e-05,2.883,0.677,0.088,0.003088,2.16044,3.65144
1.474,369.96,0.0,2.889,0.463,0.095,0.004108,1.97677,3.45077
1.451,370.61,0.0,2.956,0.424,0.096,0.0045780000000000005,2.02928,3.48028
1.446,371.36,1e-05,3.039,0.417,0.098,0.003822,2.1119499999999998,3.55795
1.46,372.86,2.9999999999999997e-05,3.002,0.418,0.099,0.0020009999999999997,2.06182,3.52182
1.506,383.38,1e-05,3.261,0.487,0.113,0.00038,2.3549,3.8609
1.58,397.45,2e-05,3.779,0.565,0.122,3.7e-05,2.8854699999999998,4.46547
1.576,407.65,2e-05,3.978,0.628,0.122,1.6e-05,3.15243,4.7284299999999995
1.543,401.2,1e-05,3.765,0.598,0.122,1.4999999999999999e-05,2.94308,4.48608
1.529,384.03,2e-05,3.547,0.566,0.12,1.6e-05,2.7031,4.2321
1.503,376.3,2.9999999999999997e-05,3.303,0.49,0.135,1.4999999999999999e-05,2.4243099999999997,3.9273099999999994
1.469,364.59,2.9999999999999997e-05,3.014,0.423,0.133,1.4e-05,2.10024,3.5692399999999997
1.446,351.28,2.9999999999999997e-05,2.914,0.313,0.113,1.2e-05,1.8933900000000001,3.33939
1.42,345.82,2e-05,2.726,0.226,0.141,1.2e-05,1.67255,3.09255
1.417,340.13,2.9999999999999997e-05,2.567,0.166,0.109,1.3e-05,1.4247400000000001,2.84174
1.401,337.77,0.0,2.481,0.104,0.114,1.2e-05,1.2978699999999999,2.69887
1.406,338.09,1e-05,2.337,0.07,0.118,1.2e-05,1.1191600000000002,2.52516
1.421,334.12,2.9999999999999997e-05,2.32,0.06,0.103,1.3e-05,1.0621800000000001,2.48318
1.471,339.92,2.9999999999999997e-05,2.511,0.055,0.106,1.3e-05,1.2003199999999998,2.6713199999999997
1.495,353.66,4e-05,2.561,0.061,0.113,1.3e-05,1.24039,2.73539
1.564,363.22,1e-05,2.838,0.069,0.117,1.4999999999999999e-05,1.46075,3.02475
1.54,372.23,2.9999999999999997e-05,3.0,0.095,0.118,2.9e-05,1.6721300000000001,3.21213
1.568,378.35,0.0,3.14,0.106,0.117,0.000175,1.79572,3.36372
1.595,387.59,1e-05,3.369,0.091,0.116,0.000707,1.98076,3.57576
1.61,394.03,1e-05,3.532,0.107,0.115,0.000934,2.1440300000000003,3.75403
1.628,393.6,1e-05,3.516,0.111,0.124,0.000623,2.12314,3.7511399999999995
1.609,388.66,1e-05,3.424,0.163,0.124,0.00066,2.10329,3.71229
1.605,386.94,1e-05,3.405,0.21,0.124,0.0005200000000000001,2.1338600000000003,3.7388600000000003
1.604,390.49,0.0,3.567,0.249,0.126,0.000419,2.33834,3.94234
1.641,398.75,1e-05,3.788,0.327,0.126,0.00013700000000000002,2.59927,4.240270000000001
1.728,413.25,0.0,4.133,0.435,0.129,2.9e-05,2.97024,4.69824
1.738,435.04,1e-05,4.542,0.519,0.132,2.1000000000000002e-05,3.45452,5.19252
1.697,440.84,1e-05,4.704,0.555,0.132,1.4999999999999999e-05,3.69421,5.39121
1.653,433.0,1e-05,4.594,0.614,0.13,1.4e-05,3.6850300000000002,5.33803
1.602,413.57,1e-05,4.256,0.66,0.129,1.4999999999999999e-05,3.4427600000000003,5.04476
1.568,403.48,2e-05,3.994,0.68,0.129,1.4999999999999999e-05,3.23511,4.80311
1.506,392.42,2e-05,3.598,0.734,0.126,1.3e-05,2.95059,4.45659
1.464,376.1,4e-05,3.085,0.722,0.123,1.2e-05,2.46538,3.92938
1.449,380.93,2e-05,2.731,0.72,0.125,1.3e-05,2.1281,3.5770999999999997
1.444,379.64,2.9999999999999997e-05,2.629,0.697,0.126,1.3e-05,2.00797,3.4519699999999998
1.473,381.15,0.0,2.58,0.764,0.124,1.3e-05,1.99451,3.46751
1.53,383.72,2e-05,2.676,0.809,0.125,1.3e-05,2.0796900000000003,3.6096900000000005
1.556,396.82,2e-05,2.842,0.836,0.125,1.2e-05,2.24579,3.80179
1.62,412.82,4e-05,3.555,0.792,0.129,1.4e-05,2.85577,4.475770000000001
1.749,429.46,2e-05,4.298,0.841,0.131,1.4e-05,3.5214899999999996,5.27049
1.866,440.09,2e-05,4.788,0.853,0.136,3.8e-05,3.91107,5.77707
1.87,454.91,0.0,5.007,0.755,0.143,0.000356,4.03561,5.90561
1.865,452.44,1e-05,5.021,0.659,0.143,0.001796,3.9600999999999997,5.8251
1.846,447.5,1e-05,5.043,0.528,0.139,0.003255,3.86747,5.71347
1.81,439.87,0.0,4.864,0.506,0.133,0.0037679999999999996,3.6972899999999997,5.507289999999999
1.801,435.69,1e-05,4.623,0.569,0.132,0.003215,3.52619,5.32719
1.808,439.34,1e-05,4.733,0.602,0.131,0.002033,3.65995,5.46795
1.803,439.02,2e-05,4.708,0.705,0.131,0.001028,3.74153,5.54453
1.839,439.02,2e-05,4.743,0.84,0.134,0.000253,3.8780900000000003,5.717090000000001
1.905,440.95,1e-05,4.873,1.036,0.137,3.4e-05,4.140479999999999,6.0454799999999995
1.912,436.76,2e-05,4.76,1.204,0.137,1.6e-05,4.18951,6.10151
1.863,429.89,0.0,4.639,1.306,0.135,1.4999999999999999e-05,4.21624,6.07924
1.833,426.78,1e-05,4.583,1.43,0.135,1.4e-05,4.31459,6.14759
1.786,426.88,0.0,4.613,1.497,0.131,1.3e-05,4.45571,6.241709999999999
1.721,431.61,2e-05,4.542,1.539,0.125,1.3e-05,4.486020000000001,6.207020000000001
1.691,422.27,2e-05,4.371,1.503,0.118,1.3e-05,4.30037,5.99137
1.662,402.08,2e-05,3.766,1.476,0.114,1.3e-05,3.69314,5.3551400000000005
1.638,397.45,2e-05,3.662,1.471,0.117,1.4e-05,3.61213,5.25013
1.618,392.94,2e-05,3.383,1.495,0.124,1.3e-05,3.38333,5.00133
1.618,384.68,4e-05,3.293,1.607,0.122,1.4e-05,3.4041799999999998,5.02218
1.64,378.13,2e-05,3.298,1.749,0.122,1.3e-05,3.5288600000000003,5.1688600000000005
1.678,387.15,2.9999999999999997e-05,3.524,1.845,0.123,1.2e-05,3.81508,5.49308
1.747,409.59,4e-05,4.15,1.837,0.132,1.3e-05,4.37246,6.11946
1.858,426.76,2e-05,4.586,1.933,0.141,1.4999999999999999e-05,4.8024,6.660399999999999
1.935,433.85,2e-05,4.644,1.963,0.141,2.6e-05,4.81375,6.748749999999999
1.943,435.78,1e-05,4.493,1.946,0.135,0.000262,4.6304300000000005,6.57343
1.934,438.68,1e-05,4.386,1.774,0.13,0.001024,4.35687,6.29087
1.934,443.62,2e-05,4.402,1.582,0.126,0.0020169999999999997,4.1777,6.1117
1.907,440.51,0.0,4.447,1.494,0.122,0.0026019999999999997,4.1588400000000005,6.065840000000001
1.894,440.51,1e-05,4.523,1.417,0.121,0.002643,4.17079,6.06479
1.887,440.51,1e-05,4.639,1.098,0.123,0.002062,3.9751399999999997,5.86214
1.887,439.22,1e-05,4.783,0.814,0.118,0.00098,3.82846,5.71546
1.935,439.97,1e-05,4.896,0.632,0.121,0.00018099999999999998,3.71415,5.649150000000001
1.976,444.16,0.0,5.022,0.603,0.125,2.8e-05,3.77322,5.749219999999999
2.014,444.91,2e-05,5.173,0.569,0.125,2.1000000000000002e-05,3.85281,5.866809999999999
2.002,445.44,2e-05,5.059,0.474,0.125,1.9e-05,3.65557,5.65757
1.959,440.29,2e-05,5.073,0.316,0.123,1.9e-05,3.55206,5.5110600000000005
1.917,435.57,1e-05,5.333,0.217,0.124,1.9e-05,3.7569299999999997,5.6739299999999995
1.885,435.03,2e-05,5.253,0.173,0.125,1.9e-05,3.6660100000000004,5.551010000000001
1.835,428.7,1e-05,4.938,0.18,0.118,1.7e-05,3.40191,5.23691
1.781,414.63,2e-05,4.687,0.206,0.116,1.6e-05,3.2272,5.0081999999999995
1.744,415.15,0.0,4.249,0.261,0.113,1.9e-05,2.87958,4.62358
1.746,406.08,2.9999999999999997e-05,4.073,0.315,0.107,1.6e-05,2.7493000000000003,4.4953
1.735,403.27,2e-05,3.876,0.379,0.106,1.6e-05,2.62612,4.36112
1.743,399.38,4e-05,3.953,0.465,0.106,1.6e-05,2.78133,4.52433
1.775,409.43,1e-05,4.232,0.557,0.106,1.7e-05,3.1194,4.8944
1.841,425.74,4e-05,4.599,0.548,0.113,1.7e-05,3.41773,5.25873
1.967,442.8,2e-05,5.062,0.656,0.124,1.7999999999999997e-05,3.87513,5.84213
2.026,455.87,2e-05,5.263,0.725,0.129,3.2e-05,4.09167,6.1176699999999995
2.048,466.13,1e-05,5.12,0.793,0.132,0.000256,3.99848,6.04648
2.016,459.43,1e-05,5.032,0.811,0.122,0.0010409999999999998,3.94952,5.96552
1.98,453.17,1e-05,5.054,0.817,0.115,0.001806,4.00751,5.98751
1.939,444.1,0.0,4.918,0.809,0.114,0.001567,3.90306,5.84206
1.846,437.4,0.0,4.739,0.9,0.096,0.001212,3.88904,5.73504
1.841,437.29,0.0,4.686,1.106,0.073,0.000754,4.0255,5.8665
1.899,435.24,1e-05,4.671,1.349,0.078,0.000358,4.19943,6.0984300000000005
1.921,429.95,1e-05,4.572,1.622,0.08,6.500000000000001e-05,4.35383,6.274830000000001
1.957,428.54,1e-05,4.576,1.724,0.082,2.2e-05,4.4254,6.3824
1.951,425.63,0.0,4.567,1.755,0.083,1.7999999999999997e-05,4.4538,6.4048
1.903,422.39,1e-05,4.508,1.76,0.079,1.7999999999999997e-05,4.44479,6.34779
1.874,420.55,2e-05,4.536,1.784,0.074,2.1000000000000002e-05,4.52018,6.39418
1.827,418.93,2e-05,4.642,1.804,0.073,1.9e-05,4.69171,6.51871
1.777,419.58,2.9999999999999997e-05,4.464,1.92,0.067,1.7999999999999997e-05,4.67371,6.45071
1.727,413.86,2e-05,4.116,1.972,0.066,2.4e-05,4.42646,6.15346
1.687,394.96,2e-05,3.636,1.88,0.064,2.4e-05,3.89353,5.58053
1.622,390.8,2e-05,3.322,1.914,0.062,2.2e-05,3.67575,5.29775
1.594,377.63,1e-05,2.964,1.989,0.081,2.2e-05,3.44001,5.03401
1.606,366.41,2.9999999999999997e-05,2.943,1.979,0.084,2.3e-05,3.40002,5.00602
1.646,357.99,2.9999999999999997e-05,3.05,2.068,0.091,2.2e-05,3.56279,5.2087900000000005
1.683,376.23,2e-05,3.146,2.095,0.097,1.7999999999999997e-05,3.6550100000000003,5.338010000000001
1.756,408.73,4e-05,3.593,2.122,0.101,1.7e-05,4.0598,5.8158
1.865,428.37,1e-05,4.538,2.079,0.107,1.7999999999999997e-05,4.85842,6.72342
1.939,432.04,2e-05,4.99,2.119,0.117,3.2e-05,5.28778,7.22678
1.939,434.31,1e-05,5.07,1.992,0.121,0.000431,5.244140000000001,7.183140000000001
1.867,435.28,1e-05,5.068,1.782,0.119,0.001802,5.1035900000000005,6.9705900000000005
1.826,437.33,2e-05,5.273,1.656,0.116,0.003578,5.2236899999999995,7.04969
1.796,432.91,1e-05,5.252,1.646,0.116,0.004326,5.22333,7.01933
1.777,425.13,2e-05,5.098,1.668,0.116,0.004113,5.10893,6.88593
1.789,433.45,2e-05,5.048,1.682,0.116,0.002935,5.0596499999999995,6.848649999999999
1.791,437.01,1e-05,5.338,1.535,0.121,0.001132,5.20441,6.99541
1.864,435.82,1e-05,5.449,1.478,0.126,0.000164,5.18938,7.05338
1.932,432.37,0.0,5.44,1.481,0.125,2.4e-05,5.11323,7.04523
1.929,434.1,1e-05,5.531,1.581,0.124,1.7999999999999997e-05,5.30736,7.23636
1.899,432.91,0.0,5.429,1.546,0.121,1.9e-05,5.19645,7.09545
1.862,433.12,1e-05,5.37,1.557,0.12,1.7e-05,5.18625,7.04825
1.866,432.58,2e-05,5.283,1.487,0.122,1.7999999999999997e-05,5.02627,6.89227
1.801,432.58,2.9999999999999997e-05,5.128,1.368,0.12,1.7999999999999997e-05,4.8156300000000005,6.616630000000001
1.759,428.37,2e-05,4.652,1.165,0.117,1.9e-05,4.17504,5.9340399999999995
1.733,405.27,4e-05,3.965,1.149,0.115,1.7e-05,3.49544,5.22844
1.695,393.28,2e-05,3.737,0.97,0.116,1.6e-05,3.12852,4.82352
1.691,375.72,2.9999999999999997e-05,3.232,0.89,0.125,1.6e-05,2.5551399999999997,4.24614
1.661,371.73,2.9999999999999997e-05,3.371,0.77,0.128,1.6e-05,2.6078,4.268800000000001
1.652,370.77,2e-05,3.283,0.655,0.128,1.6e-05,2.4151700000000003,4.06717
1.685,383.15,4e-05,3.545,0.577,0.129,1.6e-05,2.56573,4.25073
1.776,402.65,2e-05,4.18,0.465,0.134,1.6e-05,3.00423,4.78023
1.89,414.82,4e-05,4.973,0.341,0.137,1.7e-05,3.5601100000000003,5.4501100000000005
1.948,429.04,1e-05,5.404,0.257,0.142,2.1000000000000002e-05,3.85485,5.802849999999999
1.948,432.7,0.0,5.544,0.223,0.146,0.000175,3.96412,5.91212
1.936,429.47,1e-05,5.599,0.192,0.148,0.000838,4.005,5.941
1.914,428.07,1e-05,5.593,0.165,0.148,0.001745,3.99368,5.90768
1.882,424.52,1e-05,5.505,0.184,0.145,0.002883,3.9544699999999997,5.836469999999999
1.847,419.13,1e-05,5.459,0.182,0.145,0.002851,3.94137,5.7883700000000005
1.828,417.73,0.0,5.413,0.229,0.138,0.0017050000000000001,3.9544099999999998,5.78241
1.819,414.07,0.0,5.332,0.294,0.134,0.0007019999999999999,3.94165,5.76065
1.856,409.87,0.0,5.482,0.424,0.139,0.00014000000000000001,4.18813,6.04413
1.921,416.01,1e-05,5.604,0.497,0.139,2e-05,4.31915,6.24015
1.919,422.15,1e-05,5.712,0.65,0.142,1.9e-05,4.58487,6.503869999999999
1.866,420.32,1e-05,5.38,0.782,0.134,1.7999999999999997e-05,4.42968,6.295680000000001
1.819,411.81,2e-05,5.023,0.877,0.144,1.7999999999999997e-05,4.22532,6.04432
1.78,401.9,1e-05,4.63,0.811,0.153,1.7e-05,3.81496,5.59496
1.753,390.59,2e-05,4.377,0.801,0.162,1.7999999999999997e-05,3.58617,5.33917
1.701,366.67,2.9999999999999997e-05,3.864,0.758,0.167,1.7999999999999997e-05,3.08745,4.78845
1.659,331.56,2e-05,3.142,0.726,0.177,1.7e-05,2.38677,4.04577
1.622,337.57,2.9999999999999997e-05,2.622,0.627,0.164,1.7e-05,1.79038,3.41238
1.599,322.25,2e-05,2.582,0.594,0.161,1.7e-05,1.73786,3.3368599999999997
1.588,300.17,2e-05,2.448,0.527,0.159,1.7e-05,1.5455999999999999,3.1336
1.572,289.35,2.9999999999999997e-05,2.35,0.452,0.157,1.6e-05,1.3872,2.9592
1.571,300.7,2e-05,2.484,0.4,0.156,1.6e-05,1.4686199999999998,3.0396199999999998
1.564,322.57,2.9999999999999997e-05,2.619,0.318,0.15,1.7e-05,1.52234,3.08634
1.596,368.97,2.9999999999999997e-05,2.897,0.264,0.137,1.7999999999999997e-05,1.70168,3.29768
1.61,382.58,1e-05,3.208,0.217,0.14,2.2e-05,1.95482,3.56482
